replica,epoch,loss,base,ctr
4,21,4.143101,3.757458,0.385643
4,22,4.093227,3.714745,0.378483
4,23,4.061885,3.692279,0.369606
4,24,4.02567,3.664071,0.361599
4,25,3.989242,3.63285,0.356392
4,26,3.961071,3.613172,0.347899
4,27,3.926236,3.581204,0.345033
4,28,3.890147,3.552601,0.337546
4,29,3.859937,3.527444,0.332492
4,30,3.834388,3.506332,0.328056
4,31,3.80908,3.485405,0.323676
4,32,3.776664,3.459012,0.317652
4,33,3.752208,3.436404,0.315803
4,34,3.754066,3.443572,0.310494
4,35,3.710277,3.402469,0.307808
4,36,3.678983,3.37536,0.303623
4,37,3.656501,3.35529,0.301211
4,38,3.627984,3.330214,0.297769
4,39,3.605396,3.311722,0.293675
4,40,3.592764,3.301049,0.291715
4,41,3.564393,3.275999,0.288393
4,42,3.541327,3.255358,0.285969
4,43,3.518879,3.237418,0.281462
4,44,3.491937,3.210917,0.28102
4,45,4.265745,3.985612,0.280133
4,46,3.675444,3.397845,0.277599
4,47,3.437649,3.161483,0.276166
4,48,3.422472,3.148846,0.273626
4,49,3.424474,3.153063,0.271412
4,50,3.38769,3.118278,0.269412
4,51,3.366801,3.099875,0.266926
4,52,3.359709,3.095098,0.26461
4,53,3.372016,3.107885,0.264131
4,54,3.309914,3.047905,0.262009
4,55,3.307102,3.047044,0.260058
4,56,3.285885,3.028801,0.257084
4,57,3.269651,3.013076,0.256575
4,58,3.251324,2.996424,0.2549
4,59,3.231354,2.978297,0.253057
4,60,3.225983,2.973866,0.252117
4,61,3.199228,2.949351,0.249877
4,62,3.188977,2.940699,0.248278
4,63,3.174474,2.92791,0.246564
4,64,3.155426,2.909615,0.245811
4,65,3.168545,2.924608,0.243937
4,66,3.124789,2.880517,0.244272
4,67,3.109733,2.866851,0.242882
4,68,3.093397,2.851853,0.241544
4,69,3.087934,2.84783,0.240104
4,70,3.06891,2.829559,0.23935
4,71,3.049123,2.811834,0.237288
4,72,3.037679,2.800995,0.236684
4,73,3.06703,2.8318,0.23523
4,74,2.998896,2.764295,0.2346
4,75,3.006945,2.773337,0.233608
4,76,2.981837,2.750014,0.231823
4,77,2.972325,2.740597,0.231728
4,78,2.962404,2.731258,0.231147
4,79,2.947319,2.718619,0.2287
4,80,2.931272,2.70226,0.229012
5,1,897.168244,896.091152,1.077092
5,2,24.592255,23.754594,0.837661
5,3,7.187354,6.436222,0.751132
5,4,6.308949,5.619696,0.689254
5,5,5.874941,5.239493,0.635448
5,6,5.571352,4.991501,0.579852
5,7,5.338236,4.800849,0.537387
5,8,5.15603,4.656052,0.499978
5,9,5.008234,4.538534,0.4697
5,10,4.889036,4.443034,0.446002
5,11,4.779698,4.35431,0.425389
5,12,4.690901,4.280147,0.410754
5,13,4.60248,4.208378,0.394102
5,14,4.526275,4.144222,0.382052
5,15,4.451868,4.079139,0.37273
5,16,4.383881,4.021282,0.362599
5,17,4.315021,3.96258,0.352441
5,18,4.259142,3.91417,0.344972
5,19,4.205319,3.86759,0.33773
5,20,4.144021,3.812713,0.331307
5,21,4.090691,3.765068,0.325622
5,22,4.042945,3.723524,0.319422
5,23,3.544352,3.230321,0.314031
5,24,3.431673,3.125484,0.306189
5,25,3.367621,3.06843,0.299191
5,26,3.328109,3.035877,0.292232
5,27,3.27088,2.984639,0.286241
5,28,3.226845,2.945509,0.281336
5,29,3.185593,2.908439,0.277154
5,30,3.140838,2.867756,0.273083
5,31,3.098431,2.829462,0.268969
5,32,3.064592,2.799161,0.265431
5,33,3.030367,2.768916,0.261451
5,34,2.999936,2.741406,0.25853
5,35,2.960165,2.703629,0.256536
5,36,2.930759,2.676789,0.25397
5,37,2.898777,2.648181,0.250597
5,38,2.875041,2.626114,0.248927
5,39,2.843694,2.598326,0.245368
5,40,2.818027,2.574264,0.243764
5,41,2.79305,2.552265,0.240785
5,42,2.762147,2.522394,0.239753
5,43,2.738557,2.499596,0.238961
5,44,2.720138,2.483862,0.236276
5,45,2.695099,2.460251,0.234847
5,46,2.665386,2.43322,0.232166
5,47,2.644885,2.414284,0.2306
5,48,2.628707,2.399021,0.229686
5,49,2.599823,2.371941,0.227882
5,50,2.587461,2.361267,0.226195
5,51,2.562799,2.337202,0.225597
5,52,2.54855,2.3246,0.223949
5,53,2.534683,2.310618,0.224065
5,54,2.508446,2.287296,0.221151
5,55,2.493716,2.273157,0.220559
5,56,2.474822,2.256235,0.218586
5,57,2.450598,2.232754,0.217844
5,58,2.439061,2.222699,0.216362
5,59,2.423476,2.208104,0.215372
5,60,2.402424,2.188199,0.214226
5,61,2.386855,2.174223,0.212632
5,62,2.371329,2.159731,0.211598
5,63,2.358616,2.147036,0.21158
5,64,2.345351,2.135266,0.210086
5,65,2.329388,2.120662,0.208725
5,66,2.31656,2.109331,0.20723
5,67,2.315573,2.108938,0.206635
5,68,2.28212,2.076175,0.205944
5,69,2.271511,2.067174,0.204337
5,70,2.262243,2.058623,0.203621
5,71,2.246012,2.043301,0.202711
5,72,2.231592,2.029239,0.202353
5,73,2.220772,2.019608,0.201164
5,74,2.204257,2.003672,0.200585
5,75,2.197597,1.997581,0.200016
5,76,2.194295,1.994905,0.19939
5,77,2.16783,1.969445,0.198385
5,78,2.158531,1.960944,0.197587
5,79,2.147801,1.950584,0.197217
5,80,2.134673,1.937799,0.196874
6,1,625.751006,624.625101,1.125905
6,2,23.143272,22.265601,0.877671
6,3,7.627374,6.83348,0.793894
6,4,6.671295,5.924252,0.747042
6,5,6.332791,5.638707,0.694084
6,6,6.080346,5.435437,0.644908
6,7,5.854095,5.255336,0.598759
6,8,5.66073,5.106344,0.554386
6,9,5.496931,4.975587,0.521344
6,10,5.355121,4.861287,0.493835
6,11,5.216086,4.75011,0.465976
6,12,5.097126,4.650542,0.446584
6,13,4.988346,4.559555,0.428791
6,14,4.895959,4.482367,0.413592
6,15,4.794623,4.39503,0.399593
6,16,4.705981,4.317959,0.388022
6,17,4.623308,4.246341,0.376967
6,18,4.550712,4.181071,0.369641
6,19,4.469456,4.109544,0.359912
6,20,4.40528,4.052587,0.352692
6,21,4.340949,3.995632,0.345316
6,22,4.275211,3.933025,0.342185
6,23,4.222185,3.888155,0.33403
6,24,4.163575,3.832449,0.331126
6,25,4.102698,3.77684,0.325858
6,26,4.060522,3.736749,0.323773
6,27,4.003977,3.686676,0.317301
6,28,3.953786,3.639518,0.314268
6,29,3.918669,3.606447,0.312222
6,30,3.867582,3.559739,0.307843
6,31,3.831877,3.5268,0.305077
6,32,3.781415,3.478536,0.30288
6,33,3.740775,3.440123,0.300652
6,34,3.711233,3.411911,0.299323
6,35,3.660036,3.363155,0.296881
6,36,3.634032,3.339439,0.294593
6,37,3.591801,3.299403,0.292397
6,38,3.562408,3.272276,0.290133
6,39,3.528156,3.238599,0.289558
6,40,3.488841,3.20132,0.287521
6,41,3.461298,3.176025,0.285274
6,42,3.437824,3.152652,0.285172
6,43,2.993585,2.712626,0.280959
6,44,2.959019,2.679275,0.279744
6,45,2.916333,2.638867,0.277466
6,46,2.877485,2.602105,0.27538
6,47,2.839441,2.566809,0.272633
6,48,2.810349,2.53992,0.270429
6,49,2.777489,2.50896,0.268529
6,50,2.750353,2.484935,0.265418
6,51,2.721701,2.457346,0.264355
6,52,2.692338,2.429139,0.263199
6,53,2.666084,2.405123,0.260961
6,54,2.642677,2.382364,0.260313
6,55,2.640504,2.382118,0.258386
6,56,2.590881,2.33343,0.25745
6,57,2.574989,2.318655,0.256334
6,58,2.549483,2.293961,0.255521
6,59,2.53362,2.280792,0.252829
6,60,2.508181,2.255888,0.252292
6,61,2.485025,2.235028,0.249997
6,62,2.467224,2.218004,0.24922
6,63,2.4463,2.198619,0.247681
6,64,2.429481,2.182601,0.24688
6,65,2.412385,2.166556,0.245829
6,66,2.399942,2.15566,0.244282
6,67,2.376188,2.133303,0.242885
6,68,2.36398,2.120964,0.243016
6,69,2.348205,2.106312,0.241894
6,70,2.327293,2.087846,0.239447
6,71,2.31657,2.077097,0.239472
6,72,2.301069,2.062901,0.238168
6,73,2.277904,2.041108,0.236796
6,74,2.272408,2.036326,0.236082
6,75,2.257459,2.022106,0.235354
6,76,2.244469,2.010814,0.233655
6,77,2.22655,1.994029,0.232521
6,78,2.217332,1.986276,0.231057
6,79,2.204134,1.974318,0.229816
6,80,2.197219,1.968526,0.228692
7,1,1949.925578,1948.908631,1.016948
7,2,30.028835,29.174393,0.854443
7,3,8.091003,7.286943,0.80406
7,4,7.035082,6.276833,0.758249
7,5,6.704698,5.994186,0.710513
