rep,lin_mmd_b,rbf_mmd_b,knn_overlap_b,tail_ipm_b,rho_b,rbf_mmd_g0_b,rbf_mmd_g1_b,rbf_mmd_local_b,lin_mmd_s,rbf_mmd_s,knn_overlap_s,tail_ipm_s,rho_s,rbf_mmd_g0_s,rbf_mmd_g1_s,rbf_mmd_local_s
219,0.0023903867695480585,0.014466178972642352,0.8854166666666666,0.5509398579597473,0.23156603633504863,0.030387700368505244,0.018143446608377967,0.020603229729832105,11.693472862243652,0.021641843592102195,0.84375,30.74806022644043,0.8438939509947178,0.013690350907048399,0.027547865889572032,0.024763990111832907
220,0.03683457896113396,0.022702618014544318,0.8467261904761905,2.1417417526245117,0.9231495443381239,0.03246676891712985,0.02391045054039942,0.02562935378572473,5.767033100128174,0.020343459303087008,0.8199404761904762,24.889488220214844,0.8595289389605265,0.03829300044490547,0.02190735817147993,0.025199116663909164
221,0.021025635302066803,0.022567532440727955,0.84375,1.4779547452926636,0.8994595465936137,0.025523314169232925,0.02801316174491819,0.02751296915158856,0.02452683448791504,0.012457075651679528,0.8005952380952381,4.485916614532471,0.3559585940438299,0.1353172883648598,0.010722802390195962,0.035752944661891814
222,0.0072797201573848724,0.011786063902876398,0.8497023809523809,1.604880452156067,0.9150859798638163,0.03305711998138017,0.017633491379520083,0.020731988196858047,0.05503872409462929,0.005339400571486519,0.8407738095238095,9.766746520996094,0.9330381140469451,0.03648991884294894,0.012047742413549445,0.01695800107124131
223,0.0018415742088109255,0.014194465081075691,0.8526785714285714,0.5351206064224243,0.4877116294841086,0.059701958336941585,0.014818861972308861,0.023835555438418116,0.06469360738992691,0.019481293346054196,0.8139880952380952,3.3321852684020996,0.8213739486604039,0.08583699478096418,0.021661092788511582,0.03455357309949537
224,0.003827756969258189,0.02067437277452777,0.8794642857142857,0.6654300093650818,0.49864002391517365,0.0542949778487295,0.02098103831000908,0.027673570806627017,0.03364873677492142,0.029676552489119712,0.8184523809523809,3.242053508758545,0.9140976058937551,0.05616873230526709,0.0409167035358422,0.04398072717255702
225,0.006520019844174385,0.013612898994430966,0.8809523809523809,1.6345535516738892,0.9075222333840305,0.03137555097800715,0.014683807352999012,0.018037059420522968,0.02827288582921028,0.007013348081723714,0.8154761904761905,10.030789375305176,0.95977652996324,0.03210808804640608,0.007470701258297074,0.012420176282693974
226,0.019294150173664093,0.015755403131539114,0.8541666666666666,1.6738018989562988,0.9335075758576157,0.05443667506219496,0.016535613570673124,0.02414966610245206,0.8375230431556702,0.008320882966391774,0.8348214285714286,13.286717414855957,0.9480553234330563,0.08104041540491103,0.012928865186599636,0.026611989114385406
227,0.003799181431531906,0.01953132102728017,0.8363095238095238,0.5921390056610107,0.273332277298726,0.06578650341102332,0.01633094248179856,0.026266211418473177,0.7594961524009705,0.07392566874641926,0.8080357142857143,5.025857448577881,0.8427448967306502,0.1709415212728611,0.03748618588082875,0.06429640950869239
228,0.008623490110039711,0.01739515248044332,0.8779761904761905,1.2084050178527832,0.7986068337520706,0.024411477260677383,0.018728543035414047,0.019870203928882127,0.10592053830623627,0.014696878665617197,0.8020833333333334,5.6061811447143555,0.976681763058082,0.04513655291366003,0.01637216111807205,0.022150721969864277
229,0.013265336863696575,0.025154268371903377,0.8258928571428571,1.8589515686035156,0.9104066119787259,0.03445036945331803,0.03485747775880865,0.03477569260815205,0.05263324826955795,0.012428978837654592,0.8125,10.749448776245117,0.9030534114960507,0.013036324428744472,0.022859467047274706,0.020886067860516402
230,0.02373622916638851,0.017052622483738844,0.8794642857142857,1.8598886728286743,0.894713258415999,0.03574931482964727,0.015280581741275223,0.019392604013492822,0.2099466174840927,0.0100668540384371,0.8452380952380952,9.788573265075684,0.8480069617018615,0.022347669968051265,0.005176755921140974,0.008626269903779201
231,0.04098846763372421,0.021260982035328335,0.875,2.1124088764190674,0.9238699463026802,0.028290180308017665,0.02208499453127255,0.023331572031065093,2.823082685470581,0.019898886952301242,0.8690476190476191,16.52635955810547,0.8520438340401834,0.028581870502740525,0.019565317925417935,0.021376678934255062
232,0.001334807020612061,0.01404189237867104,0.8526785714285714,0.42895400524139404,0.2849511469003608,0.04045960804487969,0.01871402247572007,0.02308255529095303,0.0285671167075634,0.004183608102827585,0.8363095238095238,11.727622032165527,0.952503485548984,0.03132552744262551,0.007514502245984045,0.01229796712923791
233,0.01372520998120308,0.014184832556904836,0.8422619047619048,1.7307722568511963,0.8136726577130798,0.052340321746692786,0.012939640347542025,0.02085495580719285,0.16897247731685638,0.009071236143972872,0.8377976190476191,10.678580284118652,0.9255048184946636,0.11838665523080194,0.012933159855184506,0.03411801383689336
234,0.0017180596478283405,0.014431107434796586,0.8571428571428571,0.549144446849823,0.21380215848829862,0.06890919285383845,0.012218369926279116,0.023607151317976305,0.08636879920959473,0.009943471859131359,0.8288690476190477,4.577306747436523,0.7904970800183798,0.0636739528439414,0.01269844257849051,0.02293905848003198
235,0.04773718863725662,0.027556733857771354,0.8229166666666666,2.114861249923706,0.929866721571185,0.03151863175185976,0.033842561377363634,0.03337570051509723,1.8746180534362793,0.027582613339154793,0.8660714285714286,13.21833610534668,0.9230694056210366,0.03546924801449791,0.02936556452700867,0.030591750941906064
236,0.00774731207638979,0.014923778997496862,0.8705357142857143,1.23906409740448,0.7901581497016631,0.05895077002812521,0.016822032786049768,0.025285395178430998,0.5533262491226196,0.013666874289608444,0.8467261904761905,8.198576927185059,0.8973309714648207,0.06654678707277695,0.015097840265838158,0.025433566186874968
237,0.01604570634663105,0.017599774519934774,0.8958333333333334,2.0695836544036865,0.8663113943310291,0.043609688921421474,0.022570260242447127,0.02679693118241965,0.4671415090560913,0.010472042537086113,0.8869047619047619,11.926051139831543,0.8905909104701702,0.026356467636752368,0.01065766851442329,0.013811445123819757
238,0.00927706714719534,0.01217912344389449,0.8883928571428571,1.6941474676132202,0.9053229370629945,0.05781465822945797,0.015065318361285773,0.023653355388373938,0.3161492645740509,0.008298490760266453,0.8467261904761905,8.523707389831543,0.9048461211565746,0.045396457563175785,0.009718753944982228,0.016886149761137184
239,0.014343984425067902,0.015129936083614792,0.8630952380952381,1.4351251125335693,0.8011698902599765,0.040404916989023376,0.019840552192800454,0.023971786192041666,0.37635013461112976,0.00914148588874275,0.8184523809523809,7.610472679138184,0.9541459286531122,0.05967477444405289,0.010373097700226208,0.020277452403227102
240,0.03524858132004738,0.023500772212874832,0.8720238095238095,1.7370060682296753,0.9041338741625058,0.03510793586871086,0.030802017434700235,0.031667045691532725,0.9592244625091553,0.015655261995418446,0.8616071428571429,10.17487907409668,0.9514710352742732,0.025819074855730095,0.025859460197324324,0.02585134707066477
241,0.02979208156466484,0.026095880823474804,0.8883928571428571,1.4598599672317505,0.9058295581756992,0.02458034472866366,0.025594145013321246,0.025390479777564146,0.18728706240653992,0.01653092777219156,0.8839285714285714,5.271463871002197,0.8436011676322904,0.017335669120760122,0.014841334256559757,0.015342428314100008
242,0.003100946079939604,0.019860801931943284,0.8214285714285714,0.5392364263534546,0.40336857962318384,0.060981265339485,0.01641874914557484,0.02537104034524429,0.02992670051753521,0.031470313605517664,0.8005952380952381,1.7793231010437012,0.5140186510321282,0.097193015692695,0.022235015402782166,0.03729354224673787
243,0.0021806536242365837,0.018325550193005302,0.8214285714285714,0.5133166313171387,0.13356083863493362,0.051045834704581794,0.018232761435950096,0.024824673476523427,0.04072027653455734,0.005298836356134817,0.8571428571428571,11.194472312927246,0.956902620120754,0.057399582365078805,0.010103128685655882,0.01960464839803995
244,0.009835261851549149,0.016266592558956128,0.8511904761904762,2.0497121810913086,0.8949473858585372,0.04554337513692985,0.02214015214408871,0.026841692477471975,0.13069956004619598,0.021318411437187823,0.8616071428571429,11.17056941986084,0.937923243874323,0.04253795849468167,0.026206619897253258,0.029487469169058072
245,0.06828205287456512,0.045661740177921906,0.8288690476190477,1.7723256349563599,0.86063173431271,0.02216609647329071,0.04659739626300308,0.04168932264453408,3.4468932151794434,0.05326702830597896,0.8273809523809523,12.553706169128418,0.9730729948357785,0.0329906011190233,0.040104415068729526,0.03867530065919033
246,0.019138406962156296,0.016294570271409237,0.8645833333333334,1.5528463125228882,0.846407820171011,0.04081031391508361,0.023012325660049293,0.02658781437199815,1.1202183961868286,0.01055756308133693,0.84375,12.159505844116211,0.9385884059916577,0.04499845154179616,0.013133508896522428,0.01953494826722474
247,0.0035218950361013412,0.020086130357612753,0.8660714285714286,0.5722201466560364,0.3360981112869649,0.09478461173058916,0.01638943896409939,0.032138469207367425,0.03548844903707504,0.011645677179732417,0.8377976190476191,7.4650959968566895,0.9520733445569137,0.037059966502554276,0.02417183498348341,0.026760968547582465
248,0.03565365448594093,0.029628134331990852,0.8467261904761905,1.869706630706787,0.912687705275709,0.051962056332521156,0.01805371406348455,0.024865657822889225,1.445205569267273,0.039805235760096425,0.8229166666666666,10.334738731384277,0.9247713942463494,0.08558900327496344,0.02180865476459226,0.0346216712064079
249,0.03899364918470383,0.02233791410814412,0.8735119047619048,1.7354787588119507,0.880914349101349,0.03242811172011728,0.030881935859265464,0.031192551545597302,2.105706214904785,0.019719460199356886,0.8080357142857143,11.497943878173828,0.9519759144946164,0.049890056321931775,0.03174992525539755,0.03539414801429951
250,0.011701378040015697,0.018380854079250275,0.7857142857142857,2.0535168647766113,0.7950212272674682,0.04206864698240553,0.027258562008944054,0.030233802293791225,0.10457718372344971,0.01297746646282949,0.8541666666666666,8.844676971435547,0.9378975032233747,0.04109572179722831,0.02190994304795435,0.02576422895740671
251,0.008650209754705429,0.017643213737428498,0.8497023809523809,1.8680737018585205,0.8723794365146976,0.04199143240490899,0.020647861534346723,0.02493563246816504,0.0852743610739708,0.020434311597023358,0.8348214285714286,8.250039100646973,0.9192703152856977,0.03561590405987336,0.01828517609927216,0.02176679555564294
252,0.009524544700980186,0.01667882552497113,0.8348214285714286,1.3859782218933105,0.8712385267373326,0.0630377432149054,0.019257230470219988,0.02805242276267911,0.14766505360603333,0.01956733935438737,0.8288690476190477,4.879655361175537,0.8331692389487877,0.022729199877833617,0.023603410061551533,0.023427787480001058
253,0.05598410218954086,0.019059559497943912,0.8883928571428571,2.8423047065734863,0.9665693979612403,0.025558617871901612,0.009812905731485189,0.012976106831122417,0.6180415749549866,0.019837011062743937,0.8630952380952381,8.587780952453613,0.8948431215632882,0.032045409210093356,0.005908247080205986,0.011159016258085144
254,0.003022691933438182,0.020853693772992288,0.8526785714285714,0.5007569193840027,0.29526166694118766,0.05472246689232052,0.021485476665727532,0.028162550595177017,0.18031352758407593,0.003217596151204205,0.8333333333333334,16.567768096923828,0.9417132762457531,0.09866725866936255,0.0018862173812129734,0.021328837282850163
255,0.030286818742752075,0.01829497456427087,0.9151785714285714,2.2310597896575928,0.9127264815244798,0.03194551960361314,0.017880459576536056,0.020706029671261367,3.092155933380127,0.01440857599299672,0.8794642857142857,21.511795043945312,0.8920903803413609,0.025104661288927632,0.01671748506681736,0.01840240886143773
256,0.011202179826796055,0.013363877768852839,0.8675595238095238,1.6577215194702148,0.8359080301231887,0.03555771220884241,0.016437865667373708,0.02027890626722233,0.7167587876319885,0.007291634524281609,0.8497023809523809,11.881898880004883,0.93049868893537,0.025353157114386127,0.007641483270505844,0.011199632033785364
257,0.015553142875432968,0.014446351319979622,0.8898809523809523,1.7719558477401733,0.8693305979124551,0.03575010509344412,0.01894851679161036,0.02232383587010375,0.6883023381233215,0.009173410182040653,0.8556547619047619,15.342256546020508,0.9357029053791585,0.039897566320636235,0.011907172677508404,0.01753024282902962
258,0.01971394568681717,0.02239869306358777,0.8497023809523809,1.6235922574996948,0.9186642542700234,0.01859547279031637,0.02771059506624418,0.02587943210902654,0.20449940860271454,0.010623002555023797,0.8288690476190477,7.920888423919678,0.9611937082109119,0.018410185585538197,0.010601468095255862,0.01217018366250008
259,0.04270647466182709,0.035124041989739285,0.8229166666666666,1.6416802406311035,0.9121194490869011,0.031116020721222437,0.0405949620687418,0.03869071045874908,1.162138819694519,0.05051365348544756,0.8377976190476191,8.053610801696777,0.9621288502103947,0.02001331834533937,0.062396338008324004,0.05388189209388513
260,0.0067626070231199265,0.015672492190812348,0.8586309523809523,1.2737269401550293,0.8560293488504425,0.029599376980929293,0.022702652128744227,0.024088154889227834,0.05377985164523125,0.014918151060911322,0.8363095238095238,5.834291934967041,0.8671784778634615,0.04874421948776264,0.016667424683845078,0.02311142363998923
261,0.02951996959745884,0.026213864966257994,0.9017857142857143,1.5673763751983643,0.8608386216591603,0.0338553601463476,0.02037998468038482,0.023087091358814843,1.2962275743484497,0.02576323671835079,0.8556547619047619,9.887748718261719,0.9381098698913733,0.035194712068655765,0.018063842430636634,0.02150531177756012
262,0.002564006019383669,0.01895549071978231,0.8824404761904762,0.5020740032196045,0.21040442325431233,0.02878307959993942,0.021636044813039046,0.023071833051478856,1.263778567314148,0.009423242385071418,0.84375,16.40317153930664,0.8790744975666436,0.007959892146903513,0.012102853112840983,0.011270561847362474
263,0.006520303897559643,0.0097582661056409,0.8883928571428571,1.4561082124710083,0.8509014898206908,0.03979247442767109,0.010349978875047405,0.01626476592802984,0.28911787271499634,0.007305651430951188,0.8630952380952381,9.210606575012207,0.9488365050539685,0.03931034242178588,0.00520164690592706,0.012053840201523698
264,0.056073494255542755,0.023290281170978422,0.8467261904761905,1.9437847137451172,0.9364215648354042,0.07003390794470743,0.023065736459702002,0.03250130662410041,1.9895896911621094,0.019739731412382278,0.8363095238095238,12.016227722167969,0.8998014402103244,0.04192775744678612,0.013009310485006975,0.018818819919292965
265,0.016435865312814713,0.01834451973048168,0.8497023809523809,1.6755038499832153,0.8597505290222041,0.05670408373188651,0.016035530773061635,0.02420555257282556,0.5371730327606201,0.019636143389016425,0.8184523809523809,8.767404556274414,0.9673464633921081,0.15844982831883403,0.015001148715642398,0.04381896381449786
266,0.01103614829480648,0.015865495156465736,0.8839285714285714,1.8749464750289917,0.8651404180993031,0.04793457732997253,0.014487227964783855,0.021206561542611937,0.08438491076231003,0.026368406314005166,0.8333333333333334,9.409905433654785,0.913996228207756,0.04642069612376143,0.02094421133500901,0.02606225515417802
267,0.010276740416884422,0.021564221661740324,0.8511904761904762,1.5665642023086548,0.8517395492659174,0.031526957298483316,0.03301817480257618,0.032718599857557526,0.10693855583667755,0.014830394471007091,0.7663690476190477,9.582310676574707,0.9632920126364968,0.034424633019437434,0.027691109196556152,0.029043826035974267
268,0.0093337157741189,0.016459231104166583,0.8690476190476191,1.2827954292297363,0.8421413617733431,0.05016440085399365,0.02031639379150063,0.026312645210305033,0.09838079661130905,0.0074888303125734135,0.8645833333333334,8.239143371582031,0.9366408938062044,0.0653322305047217,0.008938087447971532,0.020267267972765093
269,0.05882960185408592,0.04724598886707221,0.8214285714285714,1.7135577201843262,0.8900004528749261,0.027345239500671248,0.04567051829747504,0.0419891006820457,2.654292583465576,0.04360323066845251,0.8229166666666666,11.602010726928711,0.9067482330398606,0.01403626693043536,0.03313508708341428,0.02929827053482477
270,0.006384620442986488,0.011469239896623962,0.8809523809523809,1.3728066682815552,0.8892310811475919,0.0591346958370923,0.014768773108465694,0.023681570085198715,0.13387195765972137,0.008720102875012126,0.8139880952380952,7.5676093101501465,0.9334982850861735,0.08006778311097162,0.01387882144137742,0.027175711062501252
271,0.02851981669664383,0.021557028584292204,0.8333333333333334,1.9298937320709229,0.8965550137325781,0.07270134160562425,0.019859804273983372,0.030475291684357655,0.7620265483856201,0.02021145514566336,0.84375,9.13470458984375,0.9418608272580127,0.08157227730059313,0.017527332370929516,0.03039350434340658
272,0.002821659902110696,0.014966684065472191,0.8735119047619048,0.6707693338394165,0.755166062797213,0.02664962102872248,0.020409951495500955,0.021663456535657065,0.9006807804107666,0.02211888355071079,0.8154761904761905,8.398123741149902,0.9296001805569202,0.037748320828585924,0.023234296532171683,0.02615006034171919
273,0.002590676536783576,0.017769335833056732,0.8556547619047619,0.5860490202903748,0.2823264021850874,0.04536140264179944,0.019185838369398134,0.024444322263407325,0.7128307223320007,0.0455801096955577,0.7872023809523809,7.37265157699585,0.9237422401566101,0.007493351185492325,0.05559395486794794,0.045930887163883195
274,0.03526163101196289,0.018017547297958014,0.8675595238095238,2.057403564453125,0.9082319133279694,0.03625941869414351,0.021796379082705597,0.024701900433217676,0.6336954236030579,0.028457570669641497,0.8125,6.798364639282227,0.9571317135351525,0.012901910518020476,0.03683216573002368,0.03202474838832661
275,0.03960411250591278,0.027575411817554407,0.8318452380952381,1.5292826890945435,0.8797173218388722,0.021888668363612807,0.025785749285321402,0.025002853564442446,0.994206964969635,0.031163349013006436,0.7708333333333334,6.94890022277832,0.8859031401052893,0.008230739593790948,0.04020154506251772,0.033778838606746714
276,0.009311502799391747,0.016681898553267627,0.8273809523809523,1.7630212306976318,0.9012114789466044,0.0633341749763382,0.017253200321436735,0.026510538979787474,0.03736488148570061,0.008273865223360488,0.8526785714285714,16.121585845947266,0.9564282252579901,0.028437307278466606,0.009622484775852924,0.013402248225038707
277,0.026607148349285126,0.01444673852181666,0.8497023809523809,1.9020118713378906,0.8916631129996625,0.04072438061223005,0.016067104225629958,0.021020574928295156,0.8465337157249451,0.006645628529240777,0.8214285714285714,13.56208324432373,0.9474767327268809,0.04104059732231968,0.008868522251037847,0.015331662332322147
278,0.0022802003659307957,0.016126426250088755,0.8675595238095238,0.5323020219802856,0.2723778284123629,0.03842219747094633,0.018754720947333325,0.02270577649895201,0.0446581169962883,0.03171389059395224,0.7633928571428571,2.976109027862549,0.6020284196760654,0.10354265850996747,0.030723573163070617,0.04535240727293829
279,0.016122018918395042,0.024941099756410012,0.8497023809523809,1.2304145097732544,0.8318118962035653,0.033403576701248716,0.03266309760877173,0.03281185456931398,0.1839083433151245,0.017926583251491213,0.8035714285714286,5.08588981628418,0.9644374669900457,0.03265320695281304,0.025452543270879868,0.02689910517126823
280,0.02801903709769249,0.0320391736098693,0.8586309523809523,1.7463222742080688,0.9084446326201484,0.027798681921268553,0.022380862524826184,0.02346926374286148,2.167964458465576,0.04061314020002704,0.8333333333333334,13.067729949951172,0.90803348181326,0.03265380661196482,0.032837170696611406,0.032800334161749364
281,0.006949783302843571,0.011698060149746614,0.8467261904761905,2.0706467628479004,0.9149995699352313,0.048455363809532415,0.015737318382867405,0.02231014000875993,0.40485161542892456,0.008497599323858185,0.8556547619047619,15.478696823120117,0.8648965058046066,0.060134415600347824,0.013196142556947899,0.022625706337988064
282,0.004544013645499945,0.009040109180996403,0.8839285714285714,2.2896840572357178,0.9248106459812938,0.03375388443839622,0.007859436333870762,0.013061445997726321,0.02265704795718193,0.006018787235807066,0.8660714285714286,14.493565559387207,0.9359286896743026,0.03916859540110462,0.009362033696332261,0.015349959038808854
283,0.0644325315952301,0.036842176112424685,0.8541666666666666,2.003986358642578,0.9508430526033338,0.0356776688732241,0.029271711651152832,0.03055862270022965,3.8760366439819336,0.03836549515304066,0.8556547619047619,15.24915599822998,0.9122356880397271,0.05289395573838085,0.03534800687440143,0.03887286267296872
284,0.009880287572741508,0.017665579752070726,0.8705357142857143,1.4585416316986084,0.835807507158641,0.031205420216888213,0.024012743358483357,0.02545770076307362,0.0425516702234745,0.006729541045614074,0.8125,10.228309631347656,0.9471239472865354,0.0464198047666563,0.020289873539497183,0.025539190080667545
285,0.003221281338483095,0.019722045031524527,0.8482142857142857,0.5742946267127991,0.45573588806300164,0.05374776237579926,0.018176638140391277,0.025322622919825916,0.27360737323760986,0.019824704745383337,0.8095238095238095,5.90920877456665,0.7846237406475615,0.05038120852480088,0.030092193032330572,0.034168111323228625
286,0.0215197391808033,0.01594107074363993,0.8839285714285714,1.932515263557434,0.9006708563436852,0.026647114555369722,0.014991439864400435,0.017332981654996943,0.6497488021850586,0.010860460474056755,0.8601190476190477,12.819217681884766,0.8989910135462896,0.02014600729786087,0.008261980361647714,0.010649396487226251
287,0.004700106102973223,0.008323675797553332,0.8586309523809523,1.8821183443069458,0.8964644464320429,0.02696062566687374,0.013645211643624977,0.016320183210795487,0.03419598564505577,0.0025741143981971026,0.84375,11.337440490722656,0.9189370444329101,0.029228230856328197,0.00668321769253688,0.011212349801334242
288,0.004876361228525639,0.007740430453630154,0.8973214285714286,2.1320223808288574,0.9317536929785485,0.03314016117812579,0.008907357502648594,0.013775554669597139,0.06811890751123428,0.003325575406393,0.8392857142857143,14.351231575012207,0.9091617056592823,0.03220856267529293,0.0021209558531619654,0.008165341152250776
289,0.06300364434719086,0.0383255016466133,0.8244047619047619,1.9443976879119873,0.896977111041949,0.061959117065145786,0.03154286660919403,0.037653274066862905,1.3458163738250732,0.03161710920397898,0.8392857142857143,9.488041877746582,0.9297303707341805,0.07735291325768057,0.022928507749076954,0.03386198207000179
290,0.015596123412251472,0.017617086364615564,0.8630952380952381,1.535514235496521,0.8717446097233447,0.03428612722343427,0.016654723678843353,0.02019674671235492,0.17317017912864685,0.006952792962338306,0.8348214285714286,7.374415397644043,0.9015030355226573,0.01923610314354174,0.006802125743040621,0.009300022988677006
291,0.007485636509954929,0.02250092135880255,0.8705357142857143,1.3682540655136108,0.8232383926842409,0.041533806624195924,0.026812922467188915,0.02977024294515907,0.02875123918056488,0.022745403996529467,0.8139880952380952,6.058649063110352,0.9613956577331484,0.04247953417865591,0.02620333694903776,0.029473108713916406
292,0.004801030270755291,0.009517388840636687,0.875,2.252502202987671,0.9550877173849333,0.0482637787661655,0.009655002450334016,0.017411229835210876,0.2232419103384018,0.013080555660688331,0.8616071428571429,14.832024574279785,0.9111068490453715,0.02952410595560684,0.015126709865678323,0.018019043901601462
293,0.027308130636811256,0.03212409520926496,0.8482142857142857,1.7144999504089355,0.9241366890468548,0.02582502696449529,0.033333266063934275,0.031824914459136266,1.5195081233978271,0.038036968935024285,0.8288690476190477,12.016870498657227,0.9247655907073722,0.0204497054664331,0.03787773117805893,0.034376565298491236
294,0.029039926826953888,0.04298195340179367,0.8020833333333334,1.1442794799804688,0.9001308748912629,0.02824582348472493,0.043828131995323316,0.04069775751774775,0.16825233399868011,0.047541783059100506,0.7857142857142857,3.573524236679077,0.13362293908682535,0.15073980876740922,0.02394147509378175,0.04941435462643013
295,0.005643867887556553,0.012317158415564577,0.8482142857142857,1.486114740371704,0.873711220939966,0.022640784536187564,0.01953982321836134,0.02016278419738893,0.02732853963971138,0.00940808830054607,0.8407738095238095,5.2664947509765625,0.9147996330963747,0.00904303023577735,0.015360823105737609,0.014091623645254523
296,0.0041975905187428,0.011506857222267075,0.84375,2.014427423477173,0.8988925382493576,0.021795733675118556,0.015177834668783419,0.016507323308448958,0.08831565082073212,0.00884631206414288,0.8363095238095238,12.192070007324219,0.95476116321839,0.018796832259198593,0.009929823534825188,0.011711142251775202
297,0.0055750897154212,0.01191478069294416,0.8616071428571429,1.4632432460784912,0.8293424686115288,0.053727028139487265,0.011986683698624212,0.020372020751476167,0.027413543313741684,0.0056712580642174215,0.8333333333333334,8.865509033203125,0.9758152106212628,0.03590711257699253,0.0055233153644759225,0.011627203197347561
298,0.006962556391954422,0.019362597104471635,0.8839285714285714,1.6531994342803955,0.9216026597363879,0.02907324357011376,0.02984867722931206,0.02969289814599097,0.0839608833193779,0.01550815023687313,0.8154761904761905,9.031926155090332,0.9357797616471741,0.02360876363554365,0.029448857215008895,0.028275624129848468
299,0.003861882258206606,0.021361784032689957,0.8363095238095238,0.5724310278892517,0.23385603394118643,0.04334989115591459,0.02306654010088005,0.027141320446757523,0.07910755276679993,0.032102914858277654,0.8467261904761905,2.6855292320251465,0.6850817215555247,0.043101783350890654,0.021997046030342582,0.02623683700991697
300,0.009005472995340824,0.012747316775724604,0.8601190476190477,1.286651611328125,0.8856593177633328,0.03693370109279781,0.019571011997156607,0.0230590522172631,0.04900914803147316,0.020187912201324654,0.8139880952380952,3.964193820953369,0.9423839606603767,0.06543884457196358,0.03358885844733506,0.03998729315987204
301,0.014516225084662437,0.021110063951503943,0.8586309523809523,1.475095510482788,0.9062865271887086,0.04263845905674879,0.024029555315497664,0.027767951156374003,0.07571996003389359,0.016227582610875535,0.7961309523809523,5.450809955596924,0.9560134355964319,0.05485958155704629,0.01950320386004567,0.026606047593818117
302,0.01998385414481163,0.018876360408727866,0.8482142857142857,1.862195372581482,0.8957669714843159,0.02965179688444386,0.01974304490972667,0.021733642404647535,0.4951656460762024,0.009683824026956112,0.8199404761904762,11.619318008422852,0.8288582626960473,0.03446184267567687,0.010626020459231889,0.015414466886642709
303,0.02745513990521431,0.02228670354109441,0.8779761904761905,1.8761730194091797,0.9081403955696192,0.04901061659726813,0.014183546828821614,0.02118005638051846,1.4607690572738647,0.02519484257876492,0.8616071428571429,11.631928443908691,0.9176228998161171,0.047036744231275796,0.015222912487543594,0.021614084043204078
304,0.010040558874607086,0.029722073714026243,0.8422619047619048,0.9455241560935974,0.8797988121996396,0.029459599904138267,0.03392666374364661,0.03302926252588824,0.028308838605880737,0.00705082250421929,0.8422619047619048,6.025910377502441,0.971201000158338,0.040038207531187364,0.01049840315892736,0.016432738858711736
305,0.043276213109493256,0.025385880893350032,0.8601190476190477,1.8591663837432861,0.9195335051477322,0.06107267439528963,0.019200370488532847,0.027612217255515242,1.5495882034301758,0.03392819243813139,0.84375,9.198103904724121,0.8763670116263845,0.022871545697351392,0.01836201241668889,0.019267945441821983
306,0.008767727762460709,0.013776800977110093,0.9002976190476191,1.5119061470031738,0.8424522223530693,0.020337389408152662,0.01798445627566192,0.01845714373531408,0.05680447071790695,0.01085350117015016,0.8065476190476191,6.805756092071533,0.9248880335353812,0.03493542306552355,0.01364941546663856,0.017925622350343135
307,0.008265923708677292,0.01132034704147955,0.8883928571428571,1.9732294082641602,0.8516749438611019,0.05577057495007265,0.016142525030894084,0.024103517202157636,0.11618116497993469,0.0037857529451276184,0.8675595238095238,12.761341094970703,0.9250095691091879,0.04615790599332814,0.006499307420610445,0.014466436598165341
308,0.06680095940828323,0.034963454062989285,0.8616071428571429,1.9002090692520142,0.9085840450403895,0.016100698271166558,0.03651422634744883,0.032413294367838554,2.9797072410583496,0.035467541943380865,0.8095238095238095,11.953540802001953,0.8967209433949498,0.0721763420377467,0.04895884728645272,0.05362307614273946
309,0.026883520185947418,0.024201741542057453,0.8854166666666666,1.6903893947601318,0.8904481361175142,0.03618880045482653,0.019307494518938983,0.022698828300702106,1.727033019065857,0.030777640855501165,0.8348214285714286,11.774331092834473,0.9236160220340439,0.03620609999963065,0.026661600811894504,0.028579022523716496
310,0.002094872761517763,0.017657243105940856,0.8720238095238095,0.4749435484409332,0.13733603713392475,0.04692577697962985,0.017130576316989443,0.023116219307252023,0.07490036636590958,0.009415183791602555,0.8601190476190477,16.740800857543945,0.8946470880513687,0.04886721770149516,0.018082435044187606,0.024266877988736
311,0.007834493182599545,0.01327772083854939,0.8809523809523809,1.8385670185089111,0.885422332924763,0.04439822773516111,0.016559707969081017,0.022152267743516748,0.030807677656412125,0.003946501245482903,0.8913690476190477,16.415719985961914,0.9125337969867563,0.02754987555751498,0.0070185728560108185,0.011143164916580852
312,0.012021432630717754,0.016748115219694548,0.8705357142857143,1.9913547039031982,0.8851261279984027,0.04218162688593208,0.018558867359726783,0.02330451101454481,0.4128381907939911,0.011499061539522293,0.8764880952380952,13.378830909729004,0.9365445623702774,0.08729270002117129,0.013180716939529824,0.028069284969323868
313,0.00917479582130909,0.02106339822826142,0.8660714285714286,1.639402151107788,0.8971859735468537,0.021057691010030632,0.03126422036798138,0.0292138015237502,0.17530788481235504,0.014419438776857474,0.8616071428571429,12.171319961547852,0.923069998964269,0.0232233442651969,0.023517869812263226,0.02345870173361151
314,0.0031007640063762665,0.02132666784383741,0.8125,0.5607062578201294,0.22125760295378458,0.035365755935772736,0.025547161933578977,0.027519647335805402,2.2398951053619385,0.02588052080780967,0.8913690476190477,12.893449783325195,0.9347807456478281,0.021683237842391123,0.03668565868014029,0.033671779493985324
